Unnamed: 0,gender,text,user_id,trivial_gender_mark
8939,male,"hey it's zack!!! wasssup u guys???? i'm at larry's house. he seriously is obsessive. he like, writes in this friggin thang constantly. it's funny. well, i'm writing in mine cause the band members aren't here yet. yeah. larry's parents are letting me sleepover. fun fun fun. we get to talk about our ugly sex ed teacher for like 7 hours now. fun. anyways. my sister has a bf. did i 4get 2 tell u guys dat? ya. i don't like him at all. he's a year older than 'er. i just don't like him. i think he's kinda shady. but whatever dude. do ur siblins' ever piss u off? my sis does. she calls me by my full name and it bugs the hell out of me. she does it on purpose so i call her Herpes Girl and when my parents aren't home i call her a bald boob. i got that from jasmine's brother. he goes around callin' people bald boobs. i luv jasmine's brother. he's hilarious. we're like, best buds. i'm his mentor, ya know? cause he's like 8. it's funny.jas is commin' back from ct 4 da summer!!! my hunni is comin' home!!! yea! we're mos def gonna have 2 hang out 2gether. anywhos, about riley. yea, so she really believes dat dis alex kid got da hots 4 'er. she's such an ass. she doesn't understand that he's just some horny block head. but whatever. larry deosn't give a shit what happens 2 'er anymore. lilly is finally talkin' 2 me again. she said she was sorry and i was like, i 4give u. so now we're friends again. u know wat's a great song??? ""I'm with you"" by Avril Lavigne. all 'er songs rock. but that song especially. i luv it. dat and ""the quiet things that no one ever knows"". I LUV MOnica!!! her song ""so gone"" is soooooooo hhhooooottttttt!!!!!! i luv that song. buh bye",3536402,1
8966,female,"me in the elevator at our ""rich people"" hotel, heh ",3472790,0
8993,male,"""I put on righteousness, and it clothed me; my justice was like a robe and a turban. I was eyes to the blind, and feet to the lame. I was a father to the poor, and I searched out the cause of him whom I did not know. I broke the fangs of the unrighteous, and made him drop his prey from his teeth."" I don't plan to read My Life, the memoirs of our lip-biting former president, because I think I can guess the story. The above lines are from the Book of Job, that famous biblical character who lived righteously, but got little earthly good fortune in exchange. These lines no doubt capture Clinton's self-perception (although one shouldn't take the ""father to the poor"" part too literally, as I am sure he lived by the bumper sticker adage not too bed a pro-lifer), and as such probably summarize the entire pre-impeachment portion of his memoirs. When he tackles impeachment, the story will no doubt again closely parallel Job's soliloqy: ""On my right hand the rabble rise, they drive me forth, they cast up against me their ways of destruction. They break up my path, they promote my calamity; no one restrains them. As through a wide breach they come; amid the crash they roll on. Terrors are turned upon me; my honor is pursued as by the wind, and my prosperity has passed away like a cloud."" As one writer as already pointed out, the book will clearly omit any admissions of wrong-doing in connection to matters where there are no dress stains that have established the undeniable facts. There'll be no mention of Kathleen Willey or Paula Jones or Juanita Broderick. And this is where one could argue My Life diverges from Job. Job, in the course of his soliloquy, says that he could understand the miseries that God has bestowed at his feet if he had not lived righteously, listing out the sins that would have merited the fate that has befallen him: ""I have made a covenant with my eyes; how then could I look upon a virgin?"" But even here, Clinton clearly broke no such covenant with himself unless the definition of virgin has been vastly undermined in recent years. He gets into trouble, however, a few lines later: ""If my heart has been enticed to a woman, and I have lain in wait at my neighbor's door; then let my wife grind for another, and let others bow down upon her."" Any takers? I didn't think so.",3589152,0
6,male,"HAZEL EYES. close your eyes and imagine a lake without water, imagine a tree without leaves, imagine the moon without stars, imagine a leaf lying worthless on the ground, imagine a body withou HEART. close your eyes again and imagine me lonely, alone among thousand people. no-one to share joy and pain, no-true friends and nothing to gain, leading a life which is smooth but dark, trying to forget the memories of morning lark. close your eyes again imagine yourself standing on a shore, under a palm tree, behind you are the mountains, feeling sad and bore. waiting for someone to appear from the sea, gives you a blessing , and sets you free. imagine a flower without its colour, AND THAT'S HOW I FEEL WITHOUT YOU. overcome your grief, stand tall and save the lake to turn barren, save the tree to turn fossil, save the moon to turn alone, save the leaf before anyone steps on it, save the body before it dies.... ---nil",4162441,0
7,male,"LET IT BE ME. a bird hibernated for a year or so, her first flight, after her feathers grow. sparkled from the sunlight were her eyes, she forgot her mainland and she flies and flies. created new friends, created new foes, memories of her mainland finally goes. forgot her hometown, forgot her trust, forgot the first book of love, whose love was just. week gradually passed, eighth day was pleasure, ninth day was fun, tenth day was leisure. the eleventh day was a pause in her life, she had a pool of memories, in which she dive. she cried for her friends, she cried for her foes , she cried for her mainland whose memory never goes. she cried for her hometown, she cried for her trust , she cried for her first love , whose love was just . she now takes challenges, each day as a goal, feeling hostile , away from her home. sparkled from the tears, were her eyes, she remembers her mainland and she cries and cries, no true friends and no true foes, memories of her mainland never goes... --- nil you can mail me by clicking- mailto:swapnilmail123@rediffmail.com",4162441,1
36,female,"It's my first Mambo!   So let's get ourselves warmed up and dance, shall we, with a little ""I say...You think..."" Magazine: People Photo: camera Concert: music Video: killed the radio star Pass: backstage! Ticket: master Line: dance Excitement: fun! Are you warmed up yet? That's good, cos the Mambo Guy is getting impatient. He wants to get his mambo going on. So let's get started. 1. If you had backstages passes to the show of your chosing, who would it be, and what would you do once you were backstage? (Try to be clean.)  B ackstage with The Cure, and I would ask Robert Smith who does his makeup! 2. What entertainment magazines do you read? People, US Weekly, Entertainment Weekly, Rolling Stone 3. Do you read concert/album reviews in your local newspaper? And if so, do you let the review sway your opinion on the band/album? No, because the main reviewer of our city's newspaper never really has something nice to say about anyone except for Lucinda Williams. 4. Create your dream concert lineup. (a sort of Lollapalooza event of your making). Oh, geez. There are millions. Jet, the Cure, Coldplay, the Eagles, the Steve Miller Band, Journey, Van Halen (Hagar, not Roth), Duran Duran, Def Leppard, Allison Moorer, Shelby Lynne, Aimee Mann... 5. If you could have attended any festival show at any time...From Woodstock on...which one would it have been, and why? I wouldn't have minded going to Lilith Fair when it was still around, but I was too young at the time to go. Chicks rule! I love to Mambo!!!!",3489929,0
84,male,"Mum had tore a leg ligament and broke her smallest toe bone a few days ago...so she is in crutches and limps about wherever she goes...wow...didnt expect it to happen...but the unexpected happened....she takes like longer ( yes, longer than her usual time, which is already long) to do basic stuff like changing clothes....she can take about one hour ! my poor mum...hope she gets well soon ! till then im her nursing assistant ! Well went for my J-train meeting today at TBSC...it was...awesome...the people are so nice there....especially the sd peeps...haha...as if i dunno in the first place anyway.... then i met this really nice gal, who is 20 this year and we actually took a bus ride (1 1/2 hours) and talked about everthing under the sun ! wow...she is super nice, yeah and i think we can really relate to in many levels...except physically...as it may be quite nightmarish and mentally disturbing to me...hahahaha kidding ! but seriously...this gal huh...is so full of life and jumpy and like those happy-go-lucky sort of gal...hahah...very sweet....dont think she's doing it for the sake of entertaining me though...so i guess she's sincere...hahah...that's cool...how many of these type of peeps do you meet in ur lifetime ? Rowena's the name. yeah came back around nine....tired....sleepy....hmmm...wahts new....oh yeah i have not even touched my art which i have to pass tomorrow...gonna die....good night.",3364931,0
90,male,"When you'd cry i'd wipe away all of your tears, when you'd scream i'd fight away all of your fears, I held your hand through all of these years, But you still have,all of me. Err..no prizes for guessing whats the title of this song(in case you dont know,it's My Immortal by Evanessance)... Dedicated to no one in particular, jus had this song running over and over again my head. Being single, its perfectly normal to be thinking of all these kinds of stupid things...hahah..its kind of hard to like someone but not let the person know huh? but...being me as usual, i'll just wait and see how things go, never making the first move,yet quietly dropping hints to be picked up.Yet i know it may be just my puberty-induced hormones creating infactuastic-love commotion in my life to make it more interesting...but i'll still wait for a while more i guess...a little while more.. Today was tiring.Skool started again for the June Hols...and it dosen't end till the second last week of the hols...like i said, what holidays ? I seriously think the skool has some issues. What if we study too much and just before the O's we become mentally retarded ? would they be happy then? Then my future will be gone ! haha....but seriously, O level year is no life man...but, looking far ahead, i ACTUALLY needed the extra lessons ( wow, i cant believe im saying this !)if i want my distinctions so that's the bottom line. No complaining anymore. But i have to tell you, the teachers that are teaching me are great.. I mean, how can you find a group of approachable and down-to-earth teachers in a bundle (teachers like Miss Lee, Wendy, Cindy....it goes on)? so i guess thats my good fortune and i have to make good use of it ! Wendy Loi came up to me today while ordering food. She actually told me it is possible for me to get a distinction. Checking if she may have been drunk or may have mixed my identity with some first express class student with thick glasses holding a thick book wherever he goes, i realised that she was looking me straight in the eye. I was like....oh okay cool ! i can actually get a distinction ! if i work at it,that is. I never realise that she thought i had potential. Therefore this spurs me to do better in my POA. hahah...yeah thats about it for today then...boring life i have here... Sign out.",3364931,0
121,female,"I have discovered Krispey Kremes donuts, and the lord proclaimed: they are GOOD! I found them in Harrods yesterday when I popped in to see if I could buy any of those sausages from Jimmy's Farm (unlikely, as I couldn't remember his name) and bought a box for me and Si to share. They disappeared quickly. Well...my interview yesterday. I can honestly say I don't know how it went, which probably means it didn't go all that well. Let's face it, if you're not coming out of an interview filled with confidence it's unlikely you got the job. The first bit went well, when I was telling them about my skills and qualifications. They seemed impressed, and I even made them laugh a few times. Then when it came to job-specific skills they started asking me such basic questions that I was a little gob-smacked. I'm sure there were lots of awkward silences as my brain desperately asked itself: is this a trick question? I probably came across as a complete moron. I think I did ok on the skills test though. All I can do now is wait. I should know by next week. I also have to finish my on-line application form for the market researchers job, but I can't remember the web address so I'll have to search for that one. Other than that, I popped into the British museum for an hour and saw the costumes used in the film Troy: they were cool. I also visited my houses of worship: Monsoon and Lush. They symbolize cool London living to me. I played a few rounds of my least favourite game: tube hopping (where you get on a tube then off at the next stop, then realise you got off at the wrong stop and wait for the next one.) The train ride home was ok, although I didn't get back 'til gone midnight. Having said that, I wasn't very tired. See, I can cope with the London lifestyle. Today was a good day at work. Everyone seems so relaxed and happy. I've found the kids to be very pleasant company. I think I'll miss them more than I thought. I know they will miss me. Today was also the lesson I'd been planning with Carol. She came in and gave a lovely speech about how great the class was, questioned them about their recent work and they did me proud. Then she revealed she was wearing my 'Snitch for President' t-shirt, which got a big cheer. Then we handed out bars of chocolate and awards to the students: I gave out the fimo rats I'd made some students. They were incredibly touched. It was very heart-warming. Right, I have to go back to the osteopath now (and not a minute too soon).",3162067,0
169,female,"I know, another quote...but I especially like this one. I believe this calls for a special shout-out to ""Double Trouble""! A good friend will come and bail you out of jail...but, a true friend will be sitting next to you saying, ""Damn...that was fun!""",813360,0
239,female,"I am so over Kevin. But as for the Carmicheal situation, this looks like it will become a force to be reckoned with.",4028373,0
278,male,"Hmmmm. I'll try to re-capture my fleeting thoughts. Am I afraid of being alone? No. Not to get philosphical, but ultimately, each of us is alone. I think we're all trying to find someone to share our life experience with. So while I'm not afraid to be alone, I would prefer to be sharing my life with someone beyond just myself. We each came to meet one another most likely not at our ideal time. I was originally focused on my situation and my history and my baggage (for lack of a better word), which I guess is natural, because I see the world from my viewpoint, primarily. But my main concern, was whether or not I was ready and whether or not I was good enough for you and a relationship with you.  I mean of course I'm always judging what's going on around me, seeing how it fits into my world. But I didn't originally think about whether or not you were ready for a relationship, or your situation and history, or your baggage.  More of that stuff has come out -- how he wounded you, and how you're coping with your past (relationships, childhood, parents, friendships) -- all the things that you're dealing with, and likewise, you're trying to see how I fit into your world. The key is for each of us to be completely honest with ourselves and with each other about everything we're feeling. And that's rarely easy to do. You were right when you said that I married young -- I definitely rushed into it -- and constantly regretted it. I'm going to be more careful this time around. That means a longer dating period. The key for me is to look beyond my infatuation to determine whether or not we'll be good, long term, as mates. Laima was my first, real, long term relationship. I was infatuated and I rushed into marriage. Actually, I was just excited that I found someone who was actually interested in me.  So while I'm looking beyond the infatuation, I'm also working at not losing sight of, or failing to experience those very infatuation-related feelings (because they feel great!) I've really enjoyed our dating so far. I feel really comfortable with you and I feel like you're looking out for my best interests. I feel free. I mean we went away together for the weekend and had a great time. I was sick on Saturday and you were still accepting of me. I don't recall having those feelings with L, or particularly enjoying our dating back then. There is some small part of me that is afraid of getting betrayed again -- of putting too much trust into another individual. But that's all about me, and nothing about you. What I mean by that is that there is nothing you can say or do that will help me with these feelings, and it has nothing to do with who you are or what you've done in your past. It's more of an issue that I need to work on. At some point we'll stop seeing the world so much from our individual perspectives and we'll start seeing the world from our couple perspective. As a team we'll tackle problems together, we'll experience life together, we'll share our individual experiences with each other, we'll grow together. Well, I think I've rambled on enough, and gone in enough different directions.",3630901,0
302,male,"Porcelain by Moby (The Beach Soundtrack) .... Costa Rica again, but this time feels sad, and reminds me of the sad feelings and feelings of the end of a chapter in my life. Of L lying to me and hurting me over and over again. In my dreams I'm dying all the time As I wake its kaleidoscopic mind I never meant to hurt you I never meant to lie So this is goodbye This is goodbye Tell the truth you never wanted me Tell me In my dreams I'm jealous all the time As I wake I'm going out of my mind Going out of my mind",3630901,0
333,female,"This little bundle of joy is courtesy of Rita (who still finds a way to spread smiles through emails and share heartaches through phone calls). That's what Bestest Friends are for!!! This guy was lonely and so he decided life would be more fun if he had a pet. So he went to the pet store and told the owner that he wanted to buy an unusual pet. After some discussion, he finally bought a centipede, which came in a little white box to use for his house. He took the box back home, found a good location for the box, and decided he would start off by taking his new pet to the bar to have a drink. So he asked the centipede in the box, ""Would you like to go to Frank's with me and have a beer?"" But there was no answer from his new pet. This bothered him a bit, but he waited a few minutes and then asked him again, ""How about going to the bar and having a drink with me?"" But again, there was no answer from his new friend and pet. So he waited a few minutes more, thinking about the situation. He decided to ask him one more time; this time putting his face up against the centipede's house and shouting, ""Hey, in there! Would you like to go to Frank's place and have a drink with me?"" A little voice came out of the box: ""I heard you the first time! I'm putting on my fucking shoes!!!"" For all of you who know Rita and I, it is so obvious right now why we are Best Friends!!!",2467122,0
385,female,"I feel that I have improved in learning how to be more specific on what I want to say. I give more effort on my writing now that I have a teacher that cares to help me and others that have troubles writing. I don't like to write, but I feel comfortable writing now. I can decribe things alnog with keeping it short. I have a different outlook on writing, but I still wouldn't want to do it for a living! I actually look forward t0 coming to class, when you have teacher that is tough but also caring it helps the writer. Then , you have more confidence about yourself on writing a paper or essay.",3732850,0
453,female,"While reading ""News of The Wild"" by Scott Russell Sanders I thought of my uncle Don Adamson and the times we spent together building his cabin in northern Minnesota. Sanders wrote ""When America was all wilderness except for occasional villages and orchards and clear fields, a journey of any distance was a serious undertaking."" This reminded me of my uncle because we too would take journeys into the wilderness that were sometimes difficult. I helped my uncle build his cabin far in the deep woods of Minnesota. What made it so difficult is that there are no roads that would allow a standard size vehicle to enter, everything was either brought in by hand or with the use of a four wheeler. During our jouney into the woods, I can recall a feeling of being one with the land. Much of the wood that we used to build this cabin came directly from the forest we cleared in order to make room for the cabin. We spent many back breaking days working and on occasion we would visit the closest town just to take a well needed shower and have a ""home"" cooked meal. I felt as if I was a pioneer back in the old days. Sanders essay also reminded me of how our(Caucasian) culture differs is comparison to the Native American culture. He states ""We will carry a pouch of tobacco to placate the old water monsters, along with a water-treatment kit to placate the new ones, those poisons and parasites we two-leggeds have flushed into the remotest rivers and lakes."" This made me think of how the Native American culture seems to be more in tune with their surroundings. Many Native Americans have beliefs that differ from what society has deemed ""the norm"". They seem to nurture the land, not taking anything of value from it, leaving it as they found it after they have been there. Whereas the (Caucasian) culture seems to only look at something for their benefit without concern for what could have been, a lasting beauty.",3732850,0
461,female,"There is a part in Judith Viorsts' essay, ""WHAT ME? SHOWING OFF?"" that caught my eye.  This part is ""showoffs always run the risk of being thought immodest, of being harshly viewed as...well...showoffs. This brought me back to high school where a classmate of mine was the one showing off.  This was especially true in volleyball and it didn't help that the coach showed favortism toward her.  This gave her more room to show off with spiking the volleyball. She was good at everything.  She had good grades, voted for as homecoming queen, well-liked and popular, also a showoff.  She was a big time showoff and everyone in our class knew it.  There was no competing with her.  She was known to many as a class pet to most of the teachers. Now older, I see her showing off is not as bothersome to me as it used to be in high school.  I think being older has changed my perspective as she just has more money and is spoiled.  The old version I find her being the teacher's pet in almost every class.  The new version is I still find her snobbish, at times.  I find her to now be active in enjoying life and helping out society in a way that makes her feel a part of good in herself such as painting smiley faces on kids at the carnivals or Sunday school teacher and helping out with vacation bible school.  I think we all find our way of showing off from time to time, sometimes in a good way and sometimes not in a good way.  Most of us, I think, just want someone to appreciate us for who we are.  Some of us are more modest in our showing off and some of us seem to flaunt showing off more than others.   I tend to find myself in the modest part where my classmate is the one to flaunt herself.",3732850,0
469,female,"What a novel idea!  Being both wife and mother I found great pleasure in reading this essay by Judy Brady.  I love her idea, the way she put it across.  Even now with my children grown and on their own, I'm still a wife and student.  It would be nice as she said, ""I want a wife who will listen to me when I feel the need to explain a rather difficult point I have come across in my course of studies.""  Among other parts of her idea, this will all too soon be a reality as I hit school full time next semester.",3732850,1
492,female,This essay made me mad. I read this essay at least three times and the more I read it the more it made me angry. First of all at the beginning of this essay I couldn't decide if this author was male or female it really was a confusing idea. The idea of this essay was wanting a wife because of what duties a wife has or takes on in her role as a wife. I think that the author to this essay was basically bringing out the sterotypes put on wives. I am a wife and I don't do all those things all the time. My husband shares the responsibility or we take turns. This essay sounds like it's from a males perspective who wants to be free and wants a mother not a wife someone to wait on him hand and foot so he can take credit for the wife's hard work while he just looks important. This was not a good essay I feel because he makes it sound like the old days when the wife used to do it all and that is the way it is now. Well it's not. It takes two to run a household and the household shares all the responsibility of running the house.,3732850,1
509,female,"I found the title, ""The family which Dwelt Apart"" fit the essay perfectly.  Seven on an island that end up stranded with mentioning of appendicitus set off huge problems with state troopers sending a rescue squad and three lost their lives.  I found this essay to be confusing.  I had to read it twice.  I did like it.  After figuring out E.B. White uses a tell-tale,this helped put these images in my mind and I find this can't be possible for all this to happen.  The pruitts died from drinking carbolic acid that was left behind by the surgeon whic Pa Pruitt had mistaken for alcohol.  The oldest boy charles returns giving his family decent burial and returns to the mainland. I find E.B. white uses imagination in the essay and as I am reading this,  I find my emotions going in all sorts of directions.  One minute, I'm shocked and another I am chuckling because of the detailed work with so many bizarre incidents.  The reader is keeping my attention in the story with different events going on. I found the essay powerful, sad, and hilarious.  A Hard-to-Believe Story.",3732850,0
709,female,"Well, today is the day that a slew of my friends and myself mourn the death of Travis Niles-whom we referred to as Trapp. If you are new to this blog and have not skimmed any previous posts, Trapp was a friend of mine that died this past weekend. His body was found floating Monday morning in the local lake. The conditions surrounding his death are evidently strange and I am not the only one in thinking that they point directly to foul play. Also, I found out that he had three children; not just the daughter as I had previously thought. His other two children live with their mother and I doubt that he was as close to them as he was the daughter I mentioned before. Today is going to SUCK! It will definitely be a whose who of people in our town...which mind you is not very big to begin with. I was born here in Columbia, SC but was raised in Australia and Atlanta. I am still getting used to the confined span of this small city after two years. Anyway, a friend of mine said that she would not be surprised if cops were there since foul play is suspected at this point. They always say murderers can't stay away...either they go back to the scene of the crime or the funeral. Blogroll Me!",3791552,0
718,female,"Age: 23 Unit: Marine Light Attack Helicopter Squadron169, Marine Aircraft Group 39 Hometown: Troutville, Virginia Details: Killed in a UH-1N Huey helicopter crash in southern Iraq on March 30, 2003 Articles: #1 , #2 , #3 , #4 , #5 , #6 , #7 , #8 , #9 , #10 Probably more, this is the first page of the google search.",4278694,0
750,male,"right, you cant have the practice saturday, and sundays no good for me either ::cough paintball cough:: so your gonna have to plan the thing on monday or tuesday. both are good for me, but not sunday!!!",1618178,0
766,male,"IM TOTALLY ALL FOR THE CROSS DRESSING THING BUT..........how are we gonna pull it off? are we just going to come into school in regular uniform and bring a pair of pants and then just exchange with each other (in bettween u cna wear the pants and whatnot). Im all for it, i think we should start a phone chain and circulate the word. each person calls two other people... ok well i gtg, im all for it tho!",1618178,0
834,male,"my life is over. over over over. my parent are in boston this weekend, and i needed a ride home from school. so i ask polly, she says yes. we go to her house and just hang out with gabo, but wallball hurt. so then we go bowling, that was fun, before we went i called my brother telling him i would be home a bit late mabye 10. i told him not to worry if i dont get home until then, i told him where i was going and who i was with, everything. the moment i get home my mum has come home early, a day early. so she yelles that she didnt know where i was and how worried she was. and the thing is my brother forgot where i was and who i was with. so i cant do anything tommrow. this deserved a uber blah.",1618178,0
927,male,Dougie please re-invite me to the TED blog...,1618178,0
942,male,"Wow, this is really sad...All of my friends are away so instead I'm spending my time over a celebirty obsession of Craig Nicholls, or as I like to call him CN, (the crazy lead guitarist and singer of The Vines) who looks like he's stoned...but..oh well...so does Green Poncho Boy... Anyway, for all of you Vines lovers out there (like myself). Here's the most amazing music video ever!!!!!!... Ride...(I'm lazy so just cut and paste this in the address box yourself)... http://www.nme.com/features/107518.htm If you want more of my pointless ramblings of CN or the lyric to Ride, go to my blog...you know where it is...",1618178,0
1012,male,Can everyone make it to D&amp;D at my house on friday from 11-5:30?,1618178,0
1021,male,"I thinking about having an extra D&D session during this week. It's either going to be on Monday (tomorrow) or Wednesday. I'm not sure which one. It would probably be from 12-6, so we'll have real food this time. You should also bring a bathing suit.",1618178,0
1221,female,"Alright alright I'm on the internet so i guess i should blog. i wouldn't want all 3 people who read this thing to start a riot. Has anyone besides me noticed that the posting part of my site takes forever to load? i think it's that sound clip i put on that makes it so slow. So if you click me and all you see is two blue columns, then don't give up just yet. But then, if all you see is blue columns how would you be able to read this message? Oh well. This morning we went to waffle house and had ((you guessed it)) waffles. It was quite tasty. Because i will be bowling/spending the night/doing something fun tonight, they have piled on the chores which is why i have to cut this post short. Be back tomorrow for more adventures of Caitlin... The uh.... Blonde one.",2221350,1
1228,female,"Alrighty then! I finally finished nitpicking this new template down to the smallest detail and I'm quite pleased with it. I also found a new blog and I really like it. Check out scott on the links. I went and read all of his archives, and he says some of the funniest things! Good Night all. ((OK maybe not good night, maybe I'm going to watch TV until the wee hours of the morning, whatev))",2221350,0
1243,female,Going to kelseys for the weekend. Won't be back until later. Too pissed off to post about anything important anyways. This week was hell.,2221350,0
1329,female,"November 19: Birthdays: *1600 Charles I king of England (1625-49); executed by Parliament 1770 Albert Bertel Thorvaldsen Copenhagen Denmark, sculptor (Dying Lion) 1805 Ferdinand de Lesseps France, diplomat (built Suez Canal) *1831 James A Garfield 20th President (March 4-Sept 19, 1881) 1859 Mikhail Ippolitov-Ivanov Russia, musician (Armenian Rhapsody) 1888 Jose Raul Capablanca Cuba, world chess champion (1921-27) 1899 Howard Thurman famous African *19-- Matt Sorum rock drummer (Guns 'n' Roses-Sweet Child of Mine) 1917 Indira Gandhi Allahabad India, Indian PM (1966-77, 1980-84) *1933 Larry King radio talk show host ""143 Arivadechi"" (Larry King Show) *1938 Ted Turner broadcasting mogul/owns (Atlanta Braves)/won America's Cup 1941 Dan Haggerty Hollywood CA, actor (Grizzly Adams) *1942 Calvin Klein fashion designer (Calvin Klein Jeans) *1949 Mickey Lee Davis Jr Tennessee, murderer (FBI Most Wanted List) 1954 Kathleen Quinlan Mill Valley Cal, actress (Rose Garden, Twilight Zone) *1960 ""Lovely"" Elizabeth Frankfurt KY, WWF's 1st lady of wrestling *1961 Meg Ryan Bethel CT, actress (When Harry Met Sally, As the World Turns) *1962 Jodie Foster Bronx NYC, actress (Taxi Driver, Accused) *1963 Justine Greiner Boston MA, playmate (February, 1984) *1969 Sarka Lukesov 1st playmate in Czechoslovkian Playboy (May, 1991) Deaths: 1828 Franz Schubert Austrian composer, died 1887 Emma Lazarus US poet (""Give us your tired & poor""), dies in NY at 38 1915 Joe Hill Labor leader, executed for murder 1971 Bill Stern sportscaster (Saturday Night Fights), dies at 64 1983 Peter Coffield Illinois, actor (Kevin-W.E.B.), dies at 37 1985 Stepin Fetchit 1st black star, dies of pneumonia at 83 1988 Christine Onassis heiress, dies of heart failure at 37 On this day... 1493 Christopher Columbus discovers Puerto Rico, on his 2nd voyage 1863 Lincoln delivers his address in Gettysburg; ""4 score & 7 years..."" 1879 National Assoc of Trotting Horse Breeders determines what ""is"" a trotter 1887 Start of Sherlock Holmes ""The Adventure of The Dying Detective"" (BG) 1896 Start of Sherlock Holmes ""The Adventure of The Sussex Vampire"" (BG) 1906 London selected to host 1908 Olympics 1919 US Senate rejects (55-39) Treaty of Versailles & League of Nations 1959 Ford cancels the Edsel 1963 Worst Canadian air disaster kills 118 in Montreal 1969 Apollo 12's Conrad & Bean become 3rd & 4th humans on the Moon 1976 George Harrison releases ""This Song"" 1979 Chuck Berry released from prison on income tax evasion 1980 CBS TV bans Calvin Klein's jeans ad featuring Brooke Shields 1985 President Reagan & Soviet leader Mikhail Gorbachev meet for 1st time 1990 Greyhound files reorganization plan so they can be traded publicly 1990 Iraq announces it will free all German hostages 1994 First National Lottery draw in England Holidays: Mali : Liberation Day Monaco : Monegasque National Day Puerto Rico : Discovery Day (1493) United Arab Emirates : Pilgrimage US : Equal Opportunity Day US : National Children's Book Week Begins - - - - - ( Monday ) Find out what happened on your birthday! And just in case you were wondering., i have been alive 5332 days, 10 hours, 23 minutes or 460722180 seconds or 7678703 minutes or 127978 hours",2221350,0
1448,female,"Alright, there is some things that are starting to get on my nerves about my life. Some of those things are about to come out about right now when I tell you about them. 1. High School Drama. I'm sick of the rumors, gossip, and immature little people who think they are better than people. Honestly, who has the right to tell somebody that they are better than them or to even think they are better than somebody. Everybody should be friends with everybody no matter their race, religion, looks, or family. If somebodys wants to be your friend, give them a chance. I've learned that somebody you think you could never possibly be friends with could become your best friend in the whole world. Whether you think they are too good to be your friend or you think you're too good to talk to them, go up to them and say, ""Hello, do you want to hang out sometime?"" You never know who could become a good friend. 2. Fake People. Why do you have to act like somebody you're not. There's nothing more that bothers me than somebody who tries to act like somebody they're not. Let's have an example. Lets pretend I have a friend that is very snooty to the girls that try to talk to her and she isn't very nice to girls. But, when she is around guys, even if it isn't somebody she likes, she tries extra hard to act stupid so the guys will laugh at her stupidity. Alright, lets say a guy tells a joke and she purposely says angelically, ""I don't get it?"" That is what makes me the most angry about people. Yes, this happens to me and I do have an EX friend that acts this way. She just so happens to be my best friend since preschool. It hurts to know that I can't get along with her anymore because she has changed so much and now acts like somebody she's not. So please, nobody out there try to change the way you are and act the way you want. You will find people in this world who will appreciate you for the way you act and won't expect you to be any different. That's all I have to say for this post and I hope you enjoyed. Take some of this advice I am giving out, it's here for a reason!!Later :-D <3 Sara Marie <3",3783033,1
1456,male,"yeah! im so happy! haha.. i juz got a call frm Gurmit Singh! he told me i got in2 ACJC! haha.. im so happy! haha.. i was so happy tt i shouted in2 d phone wif a loud n resounding.. 'YES!' haha.. he was lyk stunned n shocked n lost 4 words! haha.. i finally got back in! haha.. yeah.. neway.. now tt im in.. im gonna hv 2 treasure my tym dere n wrk hard.. of course gals, CCAs, everything else is imp.. but hey.. studies muz take priority! but.. im gonna balance it well! haha.. so happy! haha.. yes.. can go back 2 frenz alyk! haha.. yeah.. but.. hmm.. i dunno leh.. juz damn happy i got in! no more TPJC! tt stupid shit sch! gonna throw it at their faces man! haha.. neway.. yup.. gonna wrk damn hard at everything.. hmm.. dun wanna say it lah.. really happy i got in2 ACJC.. but.. deres still.. sum depression lah.. but.. lets try 2 4get it.. n juz.. haha.. try 2 enjoy my success 1st! oh.. but.. im really happy tt she n i r still gd frenz n r still Jie & Di! haha.. its really freat 4 tt! haha.. neway.. everybody take care.. i'll b dere 4 every1 who needs me.. dun 4get tt! Live Life To The Fullest! ;p",2968005,0
